,Active Players (66),Pos.,Base Salary,Signing Bonus,Roster Bonus,Option Bonus,Workout Bonus,Restruc. Bonus,Misc.,Dead Cap,Cap Hit,Cap %
1375,Nick Dooley ,LS,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
1376,Cayleb Jones ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
1377,Cedrick Lang ,TE,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
1378,Storm Norton ,T,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
1379,Ifeadi Odenigbo ,DE,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
1380,Josiah Price ,TE,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
1381,Horace Richardson ,CB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
1382,Jack Tocho ,CB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
1383,Brandon Zylstra ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
1384,Tavarres King ,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
1386,Tom Brady ,QB,14000000.0,7000000.0,1000000.0,0.0,0.0,0.0,0.0,28000000.0,22000000.0,12.43
1387,Stephon Gilmore ,CB,8500000.0,3600000.0,406250.0,0.0,0.0,0.0,0.0,22900000.0,12506250.0,7.07
1388,Devin McCourty ,FS,7500000.0,3000000.0,500000.0,0.0,0.0,935000.0,0.0,7870000.0,11935000.0,6.75
1389,Rob Gronkowski ,TE,8000000.0,0.0,656250.0,2000000.0,250000.0,0.0,0.0,4000000.0,10906250.0,6.16
1390,Dont'a Hightower ,OLB,5750000.0,2500000.0,273435.0,0.0,0.0,0.0,0.0,13250000.0,8523435.0,4.82
1391,Marcus Cannon ,RT,4000000.0,1400000.0,218750.0,0.0,50000.0,0.0,100000.0,8200000.0,5768750.0,3.26
1392,Dwayne Allen ,TE,4500000.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,5000000.0,2.83
1393,Stephen Gostkowski ,K,3200000.0,1500000.0,200000.0,0.0,100000.0,0.0,0.0,1500000.0,5000000.0,2.83
1394,Julian Edelman ,WR,2000000.0,1666666.0,0.0,0.0,500000.0,0.0,0.0,5333334.0,4166666.0,2.35
1395,Adrian Clayborn ,DE,1500000.0,2000000.0,500000.0,0.0,0.0,0.0,0.0,4000000.0,4000000.0,2.26
1396,Patrick Chung ,SS,900000.0,2000000.0,815000.0,0.0,85000.0,0.0,0.0,5915000.0,3800000.0,2.15
1397,Duron Harmon ,SS,1500000.0,1250000.0,750000.0,0.0,0.0,250000.0,0.0,3750000.0,3750000.0,2.12
1398,Lawrence Guy ,DE,1400000.0,1000000.0,500000.0,0.0,200000.0,166666.0,400000.0,3500000.0,3666666.0,2.07
1399,Kyle Van Noy ,ILB,2000000.0,1166666.0,406250.0,0.0,0.0,0.0,0.0,4333334.0,3572916.0,2.02
1400,Chris Hogan ,WR,3000000.0,0.0,281250.0,0.0,0.0,0.0,0.0,0.0,3281250.0,1.85
1401,Cordarrelle Patterson ,WR,3000000.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,3250000.0,1.84
1402,Jason McCourty ,CB,2375000.0,0.0,593750.0,0.0,0.0,0.0,0.0,0.0,2968750.0,1.68
1403,Rex Burkhead ,RB,1000000.0,1000000.0,500000.0,0.0,0.0,0.0,0.0,5500000.0,2500000.0,1.41
1404,James White ,RB,1000000.0,1000000.0,437500.0,0.0,0.0,0.0,0.0,3000000.0,2437500.0,1.38
1405,Malcom Brown ,DT,1473167.0,949225.0,0.0,0.0,0.0,0.0,0.0,949225.0,2422392.0,1.37
1406,Nate Ebner ,FS,1200000.0,600000.0,400000.0,0.0,0.0,0.0,0.0,1200000.0,2200000.0,1.24
1407,Mike Gillislee ,RB,1900000.0,0.0,281250.0,0.0,0.0,0.0,0.0,0.0,2181250.0,1.23
1408,Trey Flowers ,DE,1907000.0,139733.0,0.0,0.0,0.0,0.0,0.0,139733.0,2046733.0,1.16
1409,Danny Shelton ,DT,2030954.0,0.0,0.0,0.0,0.0,0.0,0.0,2030954.0,2030954.0,1.15
1410,Matthew Slater ,WR,1200000.0,500000.0,225000.0,0.0,100000.0,0.0,0.0,1000000.0,2025000.0,1.14
1411,Shaq Mason ,G,1907000.0,110882.0,0.0,0.0,0.0,0.0,0.0,110882.0,2017882.0,1.14
1412,Ryan Allen ,P,1300000.0,500000.0,200000.0,0.0,0.0,0.0,0.0,500000.0,2000000.0,1.13
1413,Kenny Britt ,WR,1050000.0,0.0,368750.0,0.0,50000.0,0.0,500000.0,0.0,1968750.0,1.11
1414,Marquis Flowers ,OLB,1050000.0,200000.0,400000.0,0.0,50000.0,0.0,0.0,0.0,1700000.0,0.96
1415,David Andrews ,C,900000.0,400000.0,350000.0,0.0,0.0,0.0,0.0,1200000.0,1650000.0,0.93
1416,LaAdrian Waddle ,RT,800000.0,200000.0,337500.0,0.0,50000.0,0.0,250000.0,200000.0,1637500.0,0.93
1417,Phillip Dorsett ,WR,1094373.0,0.0,450000.0,0.0,0.0,0.0,0.0,0.0,1544373.0,0.87
1418,James Develin ,FB,800000.0,150000.0,300000.0,0.0,25000.0,0.0,200000.0,250000.0,1475000.0,0.83
1419,Jeremy Hill ,RB,1000000.0,150000.0,131250.0,0.0,50000.0,0.0,0.0,150000.0,1331250.0,0.75
1420,Jordan Richards ,SS,941121.0,239827.0,0.0,0.0,0.0,0.0,0.0,239827.0,1180948.0,0.67
1421,Brandon King ,FS,775000.0,200000.0,203125.0,0.0,0.0,0.0,0.0,400000.0,1178125.0,0.67
1422,Eric Rowe ,CB,1100435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100435.0,0.62
1423,Cyrus Jones ,CB,814246.0,278491.0,0.0,0.0,0.0,0.0,0.0,556983.0,1092737.0,0.62
1424,Troy Niklas ,TE,790000.0,75000.0,0.0,0.0,75000.0,0.0,0.0,175000.0,940000.0,0.53
1425,Brian Hoyer ,QB,915000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915000.0,0.52
1426,Joe Thuney ,G,630000.0,193357.0,0.0,0.0,35000.0,0.0,0.0,386714.0,858357.0,0.49
1427,Vincent Valentine ,DT,630000.0,161355.0,0.0,0.0,15000.0,0.0,0.0,322710.0,806355.0,0.46
1428,Derek Rivers ,OLB,555000.0,200724.0,0.0,0.0,28000.0,0.0,0.0,602172.0,783724.0,0.44
1429,Antonio Garcia ,T,555000.0,196538.0,0.0,0.0,27000.0,0.0,0.0,589614.0,778538.0,0.44
1430,Malcolm Mitchell ,WR,630000.0,144498.0,0.0,0.0,0.0,0.0,0.0,288996.0,774498.0,0.44
1431,Joe Cardona ,LS,705000.0,25000.0,0.0,0.0,0.0,0.0,0.0,47385.0,730000.0,0.41
1432,Brandon Bolden ,RB,790000.0,60000.0,0.0,0.0,30000.0,0.0,0.0,170000.0,720000.0,0.41
1433,Geno Grissom ,DE,705000.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,720000.0,0.41
1434,Will Tye ,TE,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.40
1435,Deatrich Wise ,DE,555000.0,143970.0,0.0,0.0,0.0,0.0,0.0,431913.0,698970.0,0.40
1436,Luke Bowanko ,C,790000.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,675000.0,0.38
1437,Elandon Roberts ,ILB,630000.0,25089.0,0.0,0.0,0.0,0.0,0.0,50178.0,655089.0,0.37
1438,Matt Tobin ,G,790000.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,655000.0,0.37
1439,Nicholas Grigsby ,ILB,630000.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,645000.0,0.36
1440,Jonathan Jones ,CB,630000.0,3334.0,0.0,0.0,0.0,0.0,0.0,3334.0,633334.0,0.36
1441,James Ferentz ,C,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.36
1442,Ted Karras ,G,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.36
1443,Trevor Reilly ,OLB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.36
1444,Eric Lee ,DE,555000.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,570000.0,0.32
1445,Harvey Langi ,ILB,555000.0,5000.0,0.0,0.0,0.0,0.0,0.0,10000.0,560000.0,0.32
1446,Jacob Hollister ,TE,555000.0,3333.0,0.0,0.0,0.0,0.0,0.0,6667.0,558333.0,0.32
1447,Cole Croston ,T,555000.0,2000.0,0.0,0.0,0.0,0.0,0.0,4000.0,557000.0,0.31
1448,Adam Butler ,DT,555000.0,1666.0,0.0,0.0,0.0,0.0,0.0,3334.0,556666.0,0.31
1449,Keionta Davis ,DE,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
1450,Cody Hollister ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
1451,Andrew Jelks ,T,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
1452,David Jones ,CB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
1453,Jason King ,T,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
1454,Ryan Lewis ,CB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
1455,Riley McCarron ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
1456,Damarius Travis ,CB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
1457,Jomal Wiltz ,CB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
1458,Jordan Matthews ,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
1460,Drew Brees ,QB,10200000.0,10500000.0,3300000.0,0.0,0.0,0.0,0.0,45000000.0,24000000.0,13.08
1461,Cameron Jordan ,DE,8650000.0,3200000.0,800000.0,0.0,100000.0,1747000.0,0.0,12138000.0,14497000.0,7.90
1462,Terron Armstead ,LT,10200000.0,2200000.0,0.0,0.0,100000.0,1000000.0,0.0,20800000.0,13500000.0,7.36
1463,Larry Warford ,G,4250000.0,2100000.0,2650000.0,0.0,0.0,0.0,0.0,13200000.0,9000000.0,4.91
1464,Coby Fleener ,TE,6300000.0,1600000.0,0.0,0.0,100000.0,0.0,0.0,8200000.0,8000000.0,4.36
1465,Max Unger ,C,4500000.0,1750000.0,1750000.0,0.0,0.0,0.0,0.0,6250000.0,8000000.0,4.36
1466,Mark Ingram ,RB,4000000.0,900000.0,500000.0,0.0,100000.0,745000.0,0.0,2145000.0,6245000.0,3.40
1467,A.J. Klein ,ILB,4100000.0,1000000.0,0.0,0.0,100000.0,0.0,0.0,6400000.0,5200000.0,2.83
1468,Ted Ginn Jr. ,WR,3000000.0,1000000.0,500000.0,0.0,0.0,0.0,0.0,2500000.0,4500000.0,2.45
1469,Demario Davis ,ILB,850000.0,3066667.0,0.0,0.0,150000.0,0.0,0.0,16000000.0,4066666.0,2.22
1470,Andrus Peat ,G,1988657.0,1636547.0,0.0,0.0,0.0,0.0,0.0,3625204.0,3625204.0,1.98
1471,Sheldon Rankins ,DT,1613786.0,1877572.0,0.0,0.0,0.0,0.0,0.0,7564611.0,3491358.0,1.90
1472,Marshon Lattimore ,CB,1163162.0,2327647.0,0.0,0.0,0.0,0.0,0.0,12566916.0,3490809.0,1.90
1473,Kurt Coleman ,FS,1700000.0,1500000.0,0.0,0.0,100000.0,0.0,0.0,6200000.0,3300000.0,1.80
1474,Josh Hill ,TE,1800000.0,833334.0,200000.0,0.0,0.0,0.0,0.0,833334.0,2833334.0,1.54
1475,Manti Te'o ,ILB,1700000.0,300000.0,750000.0,0.0,50000.0,0.0,0.0,300000.0,2800000.0,1.53
1476,Thomas Morstead ,P,918000.0,1000000.0,0.0,0.0,32000.0,700000.0,0.0,9568000.0,2650000.0,1.44
1477,Alex Okafor ,DE,850000.0,750000.0,662500.0,0.0,50000.0,0.0,0.0,1500000.0,2312500.0,1.26
1478,Patrick Robinson ,CB,1000000.0,1250000.0,0.0,0.0,0.0,0.0,0.0,6000000.0,2250000.0,1.23
1479,Nathan Stupar ,OLB,1500000.0,400000.0,175000.0,0.0,50000.0,0.0,0.0,400000.0,2125000.0,1.16
1480,Ryan Ramczyk ,RT,869162.0,1151646.0,0.0,0.0,0.0,0.0,0.0,3294131.0,2020808.0,1.10
1481,Craig Robertson ,ILB,1275000.0,400000.0,275000.0,0.0,50000.0,0.0,0.0,675000.0,2000000.0,1.09
1482,Benjamin Watson ,TE,1105000.0,645000.0,250000.0,0.0,0.0,0.0,0.0,645000.0,2000000.0,1.09
1483,Tyeler Davison ,DT,1907000.0,54307.0,0.0,0.0,0.0,0.0,0.0,54307.0,1961307.0,1.07
1484,Michael Hoomanawanui ,TE,1350000.0,333334.0,200000.0,0.0,50000.0,0.0,0.0,533334.0,1933334.0,1.05
1485,Willie Snead ,WR,1907000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1907000.0,1.04
1486,Chris Banjo ,SS,1000000.0,100000.0,600000.0,0.0,100000.0,0.0,0.0,100000.0,1800000.0,0.98
1487,Hau'oli Kikaha ,OLB,1153133.0,522511.0,0.0,0.0,0.0,0.0,0.0,522511.0,1675644.0,0.91
1488,Tom Savage ,QB,1105000.0,100000.0,203125.0,0.0,45000.0,0.0,0.0,100000.0,1453125.0,0.79
1489,Marcus Williams ,FS,748656.0,669625.0,0.0,0.0,0.0,0.0,0.0,2757532.0,1418281.0,0.77
1490,Michael Thomas ,WR,915361.0,480722.0,0.0,0.0,0.0,0.0,0.0,961444.0,1396083.0,0.76
1491,Vonn Bell ,SS,811118.0,272236.0,0.0,0.0,0.0,0.0,0.0,0.0,1083354.0,0.59
1492,P.J. Williams ,CB,730000.0,176657.0,0.0,0.0,0.0,0.0,0.0,176657.0,906657.0,0.49
1493,Alvin Kamara ,RB,635000.0,243193.0,0.0,0.0,0.0,0.0,0.0,729579.0,878193.0,0.48
1494,Alex Anzalone ,OLB,610000.0,216148.0,0.0,0.0,0.0,0.0,0.0,648444.0,826148.0,0.45
1495,Andrew Tiller ,G,790000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790000.0,0.43
1496,David Onyemata ,DT,630000.0,135586.0,0.0,0.0,0.0,0.0,0.0,271172.0,765586.0,0.42
1497,Trey Hendrickson ,DE,578000.0,176572.0,0.0,0.0,0.0,0.0,0.0,529716.0,754572.0,0.41
1498,Jermon Bushrod ,G,1015000.0,90000.0,0.0,0.0,0.0,0.0,0.0,269118.0,720000.0,0.39
1499,George Johnson ,DE,915000.0,30000.0,60000.0,0.0,0.0,0.0,0.0,30000.0,720000.0,0.39
1500,Jayrone Elliott ,OLB,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.38
1501,Josh Huff ,WR,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.38
1502,Jonathan Williams ,RB,630000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,25000.0,680000.0,0.37
1503,Devante Harris ,CB,630000.0,20000.0,0.0,0.0,0.0,0.0,0.0,20000.0,650000.0,0.35
1504,Ken Crawley ,CB,630000.0,1668.0,0.0,0.0,0.0,0.0,0.0,1668.0,631668.0,0.34
1505,Tommylee Lewis ,WR,630000.0,1668.0,0.0,0.0,0.0,0.0,0.0,1668.0,631668.0,0.34
1506,Gabe Ikard ,C,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.34
1507,Daniel Lasco ,RB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.34
1508,Will Lutz ,K,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.34
1509,Shayne Skov ,ILB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.34
1510,John Theus ,T,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.34
1511,Al-Quadin Muhammad ,DE,555000.0,37616.0,0.0,0.0,0.0,0.0,0.0,112851.0,592616.0,0.32
1512,Austin Carr ,WR,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1513,Trey Edmunds ,RB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1514,Alex Ellis ,TE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1515,Garrett Griffin ,TE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1516,Justin Hardee ,CB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1517,Taysom Hill ,QB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1518,Arthur Maulet ,CB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1519,Cameron Tom ,G,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1520,Paul Turner ,WR,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1521,Zach Wood ,DE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1522,Mitchell Loewen ,TE,480000.0,1668.0,0.0,0.0,0.0,0.0,0.0,1668.0,481668.0,0.26
1523,Devaroe Lawrence ,DT,480000.0,500.0,0.0,0.0,0.0,0.0,0.0,1000.0,480500.0,0.26
1524,Dan Arnold ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
1525,Adam Bighill ,ILB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
1526,Travin Dural ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
1527,John Fullington ,G,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
1528,Rickey Jefferson ,CB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
1529,Alex Jenkins ,DE,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
1530,Bradley Sylve ,CB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
1531,Sae Tautu ,OLB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
1532,Nate Theaker ,G,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
1533,Mykkele Thompson ,FS,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
1534,Landon Turner ,G,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
1535,Zach Line ,FB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
1536,Michael Mauti ,OLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
1537,Cameron Meredith ,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
1539,Eli Manning ,QB,10500000.0,6200000.0,5000000.0,0.0,500000.0,0.0,0.0,17400000.0,22200000.0,12.10
1540,Olivier Vernon ,DE,12750000.0,4000000.0,0.0,0.0,250000.0,0.0,0.0,24000000.0,17000000.0,9.26
1541,Janoris Jenkins ,CB,10900000.0,2000000.0,0.0,0.0,100000.0,0.0,0.0,6000000.0,13000000.0,7.08
1542,Nate Solder ,LT,5900000.0,4000000.0,0.0,0.0,100000.0,0.0,0.0,34800000.0,10000000.0,5.45
1543,Damon Harrison ,DT,7750000.0,1600000.0,0.0,0.0,250000.0,0.0,0.0,7800000.0,9600000.0,5.23
1544,"Odell Beckham, Jr. ",WR,8459000.0,0.0,0.0,0.0,0.0,0.0,0.0,8459000.0,8459000.0,4.61
1545,Brandon Marshall ,WR,5000000.0,1000000.0,156250.0,0.0,0.0,0.0,0.0,1000000.0,6156250.0,3.35
1546,Alec Ogletree ,ILB,3000000.0,0.0,0.0,0.0,0.0,1750000.0,0.0,10000000.0,4750000.0,2.59
1547,Ereck Flowers ,RT,2397507.0,2181677.0,0.0,0.0,0.0,0.0,0.0,4579184.0,4579184.0,2.50
1548,Eli Apple ,CB,1827484.0,2304967.0,0.0,0.0,0.0,0.0,0.0,8953644.0,4132451.0,2.25
1549,Kareem Martin ,OLB,2250000.0,1000000.0,500000.0,0.0,100000.0,0.0,0.0,5750000.0,3850000.0,2.10
1550,Rhett Ellison ,TE,2475000.0,1250000.0,0.0,0.0,25000.0,0.0,0.0,5775000.0,3750000.0,2.04
1551,Jonathan Stewart ,RB,1400000.0,0.0,1950000.0,0.0,150000.0,0.0,0.0,2950000.0,3500000.0,1.91
1552,Brett Jones ,C,2914000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2914000.0,1.59
1553,John Jerry ,G,1075000.0,800000.0,900000.0,0.0,25000.0,0.0,0.0,2525000.0,2800000.0,1.53
1554,Cody Latimer ,WR,975000.0,1500000.0,0.0,0.0,25000.0,0.0,0.0,2475000.0,2500000.0,1.36
1555,Evan Engram ,TE,952196.0,1483782.0,0.0,0.0,0.0,0.0,0.0,8769522.0,2435978.0,1.33
1556,Patrick Omameh ,G,900000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,10000000.0,2400000.0,1.31
1557,Michael Thomas ,FS,1100000.0,0.0,831250.0,0.0,50000.0,0.0,0.0,800000.0,1981250.0,1.08
1558,Landon Collins ,FS,1269620.0,677830.0,0.0,0.0,0.0,0.0,0.0,677830.0,1947450.0,1.06
1559,Sterling Shepard ,WR,990416.0,630831.0,0.0,0.0,0.0,0.0,0.0,1261662.0,1621247.0,0.88
1560,Kerry Wynn ,DE,825000.0,0.0,400000.0,0.0,25000.0,0.0,0.0,0.0,1250000.0,0.68
1561,Ray-Ray Armstrong ,OLB,1000000.0,0.0,187500.0,0.0,50000.0,0.0,0.0,0.0,1237500.0,0.67
1562,Dalvin Tomlinson ,DT,672823.0,366291.0,0.0,0.0,0.0,0.0,0.0,1771696.0,1039114.0,0.57
1563,Zak DeOssie ,LS,1015000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015000.0,0.55
1564,Darian Thompson ,FS,705000.0,209284.0,0.0,0.0,25000.0,0.0,0.0,418568.0,939284.0,0.51
1565,Davis Webb ,QB,605000.0,191605.0,0.0,0.0,25000.0,0.0,0.0,574815.0,821605.0,0.45
1566,B.J. Goodson ,ILB,630000.0,145551.0,0.0,0.0,0.0,0.0,0.0,291105.0,775551.0,0.42
1567,John Greco ,G,1015000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720000.0,0.39
1568,Mark Herzlich ,OLB,1015000.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,720000.0,0.39
1569,Josh Mauro ,DT,790000.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,720000.0,0.39
1570,Teddy Williams ,CB,790000.0,60000.0,15000.0,0.0,15000.0,0.0,0.0,60000.0,720000.0,0.39
1571,Nick Becton ,LT,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.38
1572,Paul Perkins ,RB,630000.0,63137.0,0.0,0.0,0.0,0.0,0.0,126274.0,693137.0,0.38
1573,Jerell Adams ,TE,630000.0,35713.0,0.0,0.0,0.0,0.0,0.0,71429.0,665713.0,0.36
1574,Wayne Gallman ,RB,555000.0,104912.0,0.0,0.0,0.0,0.0,0.0,314736.0,659912.0,0.36
1575,B.W. Webb ,CB,790000.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,655000.0,0.36
1576,Roger Lewis ,WR,630000.0,6168.0,0.0,0.0,0.0,0.0,0.0,6168.0,636168.0,0.35
1577,Romeo Okwara ,DE,630000.0,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0,635000.0,0.35
1578,Andrew Adam ,S,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.34
1579,Thurston Armbrister ,OLB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.34
1580,Brandon Dixon ,CB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.34
1581,Kalif Raymond ,WR,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.34
1582,Robert Thomas ,DT,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.34
1583,Avery Moss ,DE,555000.0,63692.0,0.0,0.0,0.0,0.0,0.0,191078.0,618692.0,0.34
1584,Chad Wheeler ,T,555000.0,6666.0,0.0,0.0,0.0,0.0,0.0,13334.0,561666.0,0.31
1585,Calvin Munson ,ILB,555000.0,3333.0,0.0,0.0,0.0,0.0,0.0,6667.0,558333.0,0.30
1586,Marquis Bundy ,WR,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1587,Kyle Carter ,TE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1588,Donte Deayon ,S,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1589,Curtis Grant ,ILB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1590,Jon Halapio ,G,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1591,Damien Mama ,T,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1592,Ryan Murphy ,FS,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1593,Aldrick Rosas ,K,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1594,Hunter Sharp ,WR,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1595,Shane Smith ,FB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1596,Kristjan Sokoli ,G,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1597,Terrell Watson ,RB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1598,Jordan Williams ,DT,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
1599,Jessamen Dunker ,T,480000.0,3333.0,0.0,0.0,0.0,0.0,0.0,6667.0,483333.0,0.26
1600,Josh Banks ,DT,480000.0,833.0,0.0,0.0,0.0,0.0,0.0,1666.0,480833.0,0.26
1601,Adam Bisnowaty ,T,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
1602,Ethan Cooper ,G,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
1603,Amba Etta-Tawo ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
1604,Laurence Gibson ,T,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
1605,Keeon Johnson ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
1606,Marshall Koehn ,K,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
1607,Derrick Mathews ,ILB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
1608,Jeremiah McKinnon ,CB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
